pais,ano,krause,valor,moeda,tipo,qualidade,material,diametro,detalhe,anverso,reverso,,valor_venda,datacadastro,imagem1,imagem2; 
Bangladesh,1979,6B,1,TAKA,Nota,FE,PAPEL,100X60MM,MARCA DAGUA CABECA DE TIGRE,ANTILOPES,FORCAS  ARMADAS,0,15 de jun de 2018, , ; 
Bangladesh,2003,6C,2,TAKA,Nota,FE,PAPEL,100X60, , , ,0,15 de jun de 2018, , ; 
Bangladesh,2012,53,5b,TAKA,Nota,FE,PAPEL,117X60, , , ,0,15 de jun de 2018, , ; 
Bielorrussia,1992,0,50,RUBLEI,Nota,FE,PAPEL,115X54,SEM NUMERO DE SERIE,ESQUILO, ,0,15 de jun de 2018, , ; 
Bielorrussia,1992,0,100,RUBLEI,Nota,FE,PAPEL,150X53,SERIE AR 2393151, ,BISAO,0,15 de jun de 2018, , ; 
Bielorrussia,2000,23,10,RUBLEI,Nota,FE,PAPEL,110X60MM,SERIE TA1897747,VALOR,EDIFICIO DA CIDADE DE MINSK,0,15 de jun de 2018, , ; 
Bielorrussia,2000,24,20,RUBLO,Nota,FE,PAPEL,150X69MM,SERIE M6 2521055,BANCO CENTRAL,INTERIOR DO BANCO,0,15 de jun de 2018, , ; 
Bolivia,1952,0,5,BOLIVIANO,Nota,UTG,PAPEL,134X61,528484D, , ,0,15 de jun de 2018, , ; 
Bosnia E Herzegovina,1992,10,10,DINARA,Nota,FE,PAPEL,145X78,SERIE 76725468, , ,0,15 de jun de 2018, , ; 
Bosnia E Herzegovina,1992,0,10, ,Nota,FE,PAPEL,0x0, , , ,0,15 de jun de 2018, , ; 
Brasil,1944,C 09,1,CRUZEIRO,Nota,SOB,PAPEL,156X67,SERIE 615 060152,MARQUES DE TAMANDARE,ESCOLA NAVAL,5,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C09_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C09_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1944,C 14,2,CRUZEIRO,Nota,UTG,PAPEL,150X65,SERIE 486 057887,DUQUE DE CAXIAS,ESCOLA MILITAR DE REZENDE,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C14_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C14_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1953,C 66,5,CRUZEIRO,Nota,MBC,PAPEL,152X66,2 ESTAMPA SERIE 552A 042980,BARAO RIO BRANCO,CONQUISTA DO AMAZONAS,20,15 de jun de 2018, , ; 
Brasil,1954,C 10,1,CRUZEIRO,Nota,FE,PAPEL,157X67,SERIE 1418 022327,MARQUES DE TAMANDARE,ESCOLA NAVAL,8,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C10_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C10_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1954,C 11,1,CRUZEIRO,Nota,MB,PAPEL,157X67,SERIE 2399 059328,MARQUES DE TAMANDARE,ESCOLA NAVAL,8,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C11_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C11_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1955,C 61,2,CRUZEIRO,Nota,B,PAPEL,150X65,2 ESTAMPA SERIE 226A 071960,DUQUE DE CAXIAS,ESCOLA MILITAR DE RESENDE,1,15 de jun de 2018, , ; 
Brasil,1955,C 50,1000,CRUZEIRO,Nota,REPOR,PAPEL,157X67MM,SERIE 405A  064464,PEDRO ALVARES CABRAL,PRIMEIRA MISSA,0,13 de fev de 2019,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C50_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C50_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1955,C 51,1000,REIS,Nota,B,PAPEL,157X67MM,SERIE 715 015758,PEDRO ALVARES CABRAL,PRIMEIRA MISSA,0,5 de mai de 2019, , ; 
Brasil,1956,C 12,1,CRUZEIRO,Nota,FE,PAPEL,157X67,SERIE 2753 061665,MARQUES DE TAMANDARE,ESCOLA NAVAL,5,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C12_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C12_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1956,C 62,2,CRUZEIRO,Nota,BOA,PAPEL,150X65,ESTAMPA 2 SERIE 308 008313,DUQUE DE CAXIAS,ESCOLA MILITAR DE REZENDE,5,15 de jun de 2018, , ; 
Brasil,1956,C 63,2,CRUZEIRO,Nota,MBC,PAPEL,157X67,ESTAMPA 2 SERIE 807 026059,DUQUE DE CAXIAS,ESCOLA MILITAR DE REZENDE,3,15 de jun de 2018, , ; 
Brasil,1956,C 78,10,CRUZEIRO,Nota,MBC,PAPEL,157X67,2 ESTAMPA SERIE 1358 053408,GETULIO VARGAS,UNIDADE NACIONAL,3,15 de jun de 2018, , ; 
Brasil,1956,C 68,5,CRUZEIRO,Nota,MBC,PAPEL,157X67,ESTAMPA 2A SERIE 1471 028019,BARAO RIO BRANCO,CONQUISTA DO AMAZONAS,4,11 de ago de 2018, , ; 
Brasil,1958,C 13,1,CRUZEIRO,Nota,UTG,PAPEL,157X67,SERIE 3679 088252,MARQUES DE TAMANDARE,ESCOLA NAVAL,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C13_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C13_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1958,C 16,2,CRUZEIRO,Nota,UTG,PAPEL,150X65,SERIE 943 044604,DUQUE DE CAXIAS,ESCOLA MILITAR DE REZENDE,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C16_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C16_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1958,C 64,2,CRUZEIRO,Nota,MB,PAPEL,157X67,ESTAMPA 2 SERIE 1038 074588,DUQUE DE CAXIAS,ESCOLA MILITAR DE REZENDE,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C64_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C64_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1958,C 79,10,CRUZEIRO,Nota,REPOR,PAPEL,157X67,2 ESTAMPA SERIE 1639 087019,GETULIO VARGAS,UNIDADE NACIONAL,2,15 de jun de 2018, , ; 
Brasil,1960,C 81,10,CRUZEIRO,Nota,MBC,PAPEL,157X67,2 ESTAMPA SERIE 2235 073267,GETULIO VARGAS,UNIDADE NACIONAL,1,15 de jun de 2018, , ; 
Brasil,1961,C 111,5,CRUZEIRO,Nota,B,PAPEL,152X66,ESTAMPA 3 SERIE 55 074870,INDIO,VITORIA REGIA,4,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C111_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C111_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1961,C 46,500,CRUZEIRO,Nota,REPOR,PAPEL,157X67MM,1 ESTAMPA SERIE 328 011784,D JOAO VI,ABERTURA DOS PORTOS,0,13 de fev de 2019,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C46_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C46_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1962,C 71,5,CRUZEIRO,Nota,MB,PAPEL,152X66,ESTAMPA 2 SERIE 3198 068397,BARAO RIO BRANCO,CONQUISTA DO AMAZONAS,3,15 de jun de 2018, , ; 
Brasil,1962,C 88,20,CRUZEIRO,Nota,B,PAPEL,158X67,ESTAMPA 2 SERIE 2198 007767,MARECHAL DEODORO DA FONSECA,PROCLAMACAO DA REPUBLICA,5,15 de jun de 2018, , ; 
Brasil,1962,C 82,10,CRUZEIRO,Nota,MBC,PAPEL,157X67,2 ESTAMPA SERIE 2458 026561,GETULIO VARGAS,UNIDADE NACIONAL,15,15 de jun de 2018, , ; 
Brasil,1962,C 112,5,CRUZEIRO,Nota,REPOR,PAPEL,156X67MM,ESTAMPA 3A SERIE 092 060940,INDIO,VITORIA REGIA,0,11 de ago de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C112_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C112_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1963,C 56,1000,CRUZEIRO,Nota,REPOR,PAPEL,157X67,ESTAMPA 1 SERIE 3384 087914,PEDRO ALVARES CABRAL,PRIMEIRA MISSA,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C56_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C56_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1963,C 20,10,CRUZEIRO,Nota,REPOR,PAPEL,157X67,SERIE 738 063658,GETULIO VARGAS,UNIDADE NACIONAL,0,15 de jun de 2018, , ; 
Brasil,1963,C 23,20,CRUZEIRO,Nota,REPOR,PAPEL,157X67,SERIE 1063 061244,DEODORO DA FONSECA,PROCLAMACAO DA REPUBLICA,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C23_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C23_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1964,C 74,5,CRUZEIRO,Nota,MBC,PAPEL,157X67,2 ESTAMPA 3899 SERIE 098790,BARAO RIO BRANCO,CONQUISTA DO AMAZONAS,2,15 de jun de 2018, , ; 
Brasil,1964,C 74B,5,CRUZEIRO,Nota,SOB,PAPEL,157X67,2 ESTAMPA 4559 SERIE 048169,BARAO DE RIO BRANCO,CONQUISTA DO AMAZONAS,10,15 de jun de 2018, , ; 
Brasil,1964,C 35,100,CRUZEIRO,Nota,MBC,PAPEL,157X67,SERIE 1354A 055107 1A ESTAMPA,D PEDRO II,CULTURA NACIONAL,10,2 de jan de 2019, , ; 
Brasil,1964,C 42,200,CRUZEIRO,Nota,BC,PAPEL,157X67MM,1 ESTAMPA SERIE 1120 010688,D PEDRO I,GRITO DO IPIRANGA,20,13 de fev de 2019, , ; 
Brasil,1964,C 43,200,REIS,Nota,MBC,PAPEL,157X67MM,SERIE 1486 021619,D PEDRO I,O GRITO DO IPIRANGA,20,5 de mai de 2019,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C43_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C43_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1966,C 114,1 CENTAVO,CRUZEIRO,Nota,B,PAPEL,157X67,CARIMBADA EM 10 CRUZEIRO ESTAMPA 2 SERIE 3165 072799,GETULIO VARGAS,UNIDADE NACIONAL,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C114_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C114_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1966,C 115,5 CENTAVO,CRUZEIRO,Nota,B,PAPEL,157X67,CARIMBADA EM 50 CRUZEIRO ESTAMPA 2 SERIE 858 061347,PRINCESA ISABEL,LEI AUREA,12,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C115_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C115_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1967,C 116,5 CENTAVO,CRUZEIRO,Nota,B,PAPEL,157X67,CARIMBADA EM 50 CRUZEIRO ESTAMPA 2 SERIE 1373 048332,PRINCESA ISABEL,LEI AUREA,3,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C116_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C116_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1967,C 118,10 CENTAVO,CRUZEIRO,Nota,REPOR,PAPEL,157X67,CARIMBADA EM 100 CRUZEIRO ESTAMPA 2 SERIE 1191 035647,D PEDRO II,CULTURA NACIONAL,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C118_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C118_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1974,C 138,10,CRUZEIRO,Nota,FE,PAPEL,157X73,A06200 010419,D PEDRO II,PREFETA DANIEL ALEIJADINHO,20,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C138_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C138_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1974,C 135,5,CRUZEIRO,Nota,B,PAPEL,152X70,SERIE B05284 003759,D PEDRO I,PRACA XV,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C135_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C135_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1974,C 146,100,CRUZEIRO,Nota,MBC,PAPEL,167X79MM,A09403 084305,FLORIANO PEIXOTO,CONGRESSO NACIONAL,5,11 de ago de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C146_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C146_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1975,C 131,1,CRUZEIRO,Nota,FE,PAPEL,147X67,B08715 0877546,EFIGIE DA REPUBLICA,CASA DA MOEDA DO BRASIL,10,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C131_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C131_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1979,C 136,5,CRUZEIRO,Nota,RUIM,PAPEL,149X69,B06127 037562,D PEDRO I,PRACA 15 RIO SECULO XVIII,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C136_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C136_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1979,C 154A,1000,CRUZEIRO,Nota,MB,PAPEL,152X72,*0003051099A,BARAO RIO BRANCO,2 CARAS,300,15 de jun de 2018, , ; 
Brasil,1980,C 132,1,CRUZEIRO,Nota,B,PAPEL,147X64,B15967 036389,EFIGIE DA REPUBLICA,CASA DA MOEDA DO BRASIL,3,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C132_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C132_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1981,C 147,100,CRUZEIRO,Nota,MBC,PAPEL,164X77,A11593 006882,FLORIANO PEIXOTO,CONGRESSO NACIONAL,5,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C147_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C147_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1981,C 156,100,CRUZEIRO,Nota,FE,PAPEL,154X74,A2967014951A,DUQUE DE CAXIAS,2 CARAS,15,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C156_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C156_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1981,C 160,500,CRUZEIRO,Nota,B,PAPEL,154X74,A3317050964A,DEODORO DA FONSECA,2 CARAS,2,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C160_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C160_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1981,C 162,1000,CRUZEIRO,Nota,REPOR,PAPEL,151X72,SERIE 3999054765B,BARAO DE RIO BRANCO,2 CARAS,0,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C162_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C162_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
Brasil,1981,C 166,5000,CRUZEIRO,Nota,B,PAPEL,154X74,A1274043418A,CASTELO BRANCO,2 CARAS,5,15 de jun de 2018,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C166_anverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70,https://firebasestorage.googleapis.com/v0/b/minha-colecao-a01d5.appspot.com/o/imagens%2FBrasil_C166_reverso.jpg?alt=media&token=532b9ae4-1ebb-4492-9d37-0e5fd3442d70; 
